NAME,NAME.id,LOCATION.x,LOCATION.y,POSITION,SHAPE.length,SHAPE.orientation,SHAPE.width
b16456,5ecdd6ba-d33b-49c2-a202-540a7bb255e8,324.32578,78.680786,63,18.740604,92.66162,5.4861913
b16458,623a8d32-5107-40bc-b9c2-e350b6417c30,324.3816,69.84881,63,16.415081,75.01448,3.5075057
b16490,9efafab6-10b0-43c8-bcca-3eaf7b31f508,116.98549,57.133484,63,18.38362,121.526726,3.4071543
b16059,53fff8f8-58b1-4a47-a272-567d89581b49,253.70189,67.50393,61,13.104482,130.94322,6.474554
b16266,db754df9-7419-4895-905a-9f0380f2d749,254.00177,65.90369,62,12.928803,131.80304,6.5072303
b16494,01d09903-566d-48ab-b13a-4dfec351cdb7,254.93187,67.590645,63,12.686742,127.450294,6.4767795
b16697,725805fe-b49c-411f-b4e3-67f4d3098b80,253.77505,67.66694,64,13.375602,130.43434,6.325013
b16276,61850ab4-3187-4d4d-9cec-b88490b85a25,83.59129,53.742184,63,16.009182,95.79625,6.1449046
b16522,04159378-3963-45b3-bbd0-683bfc66349f,83.58653,53.432426,64,17.239475,96.270515,5.8717284
b16287,d196e739-461a-4b23-9655-90ef6d111a46,101.98373,57.121128,63,14.502498,123.94362,5.701869
b16535,fcc2041c-7571-439b-b0bc-1933436e20e4,102.11652,57.058117,64,13.369357,117.36653,5.6179614
b16302,2ae41136-d1f6-412b-9788-eb2abfe3e5b6,131.34834,55.164875,63,15.804528,108.551544,6.609375
b16554,456f15be-62ae-4f02-8c76-782b52975fe8,131.50148,54.981,64,17.051193,88.42095,6.0988955
b16352,10c40100-cb11-4a34-b84f-051ea77f5edd,197.7434,75.41926,63,23.968653,93.29918,5.25664
b16596,3c91b285-98cb-4ac8-8d10-c0c40501f90e,196.06544,75.420456,64,24.585636,89.94712,5.738704
b16414,dfbd8ee8-8a09-447b-89ae-b29b507145b7,238.36298,58.236877,63,15.621366,117.37767,6.8933964
b16633,241596f3-1a64-4b97-9d45-d41588328622,237.35698,58.42454,64,15.41211,118.685,6.710663
b16426,031739f6-31e5-4106-a96a-855b62074a84,257.17734,58.39933,63,16.933273,108.71671,4.6933746
b16641,03293bbe-9f26-4775-ae99-26427965ad26,256.47754,58.629803,64,17.01627,110.99572,5.0076556
b16433,23c6974e-1a02-4c66-9ef2-c053799e07a4,274.50433,76.74215,63,19.875174,97.77468,5.8807473
b16652,4e03db19-b0c7-4c5e-ac79-2072e77c63a5,273.8158,76.942604,64,20.820211,97.606255,5.8447204
b16436,d43e93f4-cbf3-4f64-8c9c-051ef6c0c7e9,279.27072,58.40624,63,21.722288,91.98283,5.2002754
b16654,fa9a0ede-8de7-4619-b13b-5d80c75b6cb3,279.22192,58.63904,64,22.066841,94.23151,5.635802
b16440,2dcf7f72-0614-4b8d-bb0c-490e18b46aca,281.11697,69.18389,63,19.22751,115.39432,4.863265
b16656,65a8dad6-10f1-4cef-ab0f-c83b2af58b6a,279.43362,68.77402,64,19.727667,111.26021,5.19979
b16450,643017fe-3b98-4758-900e-f898476298d5,301.03592,77.92091,63,13.373647,94.57398,6.003368
b16664,a8571d6c-b1bf-42c7-a5cd-805aac8fd4c7,299.33118,77.931335,64,13.041818,100.7995,6.048931
b16451,ed9ab6a7-2b2b-4b19-bff5-4ae24d94220f,306.20358,59.698833,63,21.163834,81.97162,6.912921
b16665,92f05418-a69c-437e-95dd-fbe4f784ead3,306.435,59.913906,64,21.202387,82.484245,6.832407
b16461,59d46c84-2b91-480d-a9d9-0d6525b16f2e,325.3143,60.403355,63,11.078031,55.887672,4.922631
b16676,5c60ca45-9470-4de0-ac79-b9e5fae353a3,324.8411,59.477436,64,11.458922,51.55338,5.426408
b16487,80632526-7024-46a1-a82a-f4809a513826,74.90718,71.609795,63,18.006405,93.53672,5.9691525
b16690,58a00440-904a-4c94-b646-c9af667b9a5b,74.808876,71.63282,64,18.066431,95.56653,6.1894836
b16488,a277aefa-24e2-47a2-b0ec-34cfd916d013,95.238556,72.20542,63,19.514887,96.71562,5.5965867
b16691,f212b3d6-6447-47ad-866e-3e53ab970a71,94.98043,72.483086,64,18.596684,95.48408,5.9736114
b16493,bf4c84f2-a765-4caf-b20a-0bc0c7bb1f8a,250.68903,73.782135,63,20.364548,121.097755,4.691207
b16696,4df854cb-6ebd-412b-ac09-6a3b8578ddb0,249.97182,73.856125,64,20.190073,121.01981,4.6246667
b16495,542508e2-253e-4b83-9eb7-62e875c8b51c,336.81616,53.462723,63,23.3239,170.00504,5.9438767
b16699,c3838756-8393-4fea-a667-397f213adaef,336.66278,53.383007,64,22.290886,170.03038,4.6534915
b16496,423ce258-e3ef-4ba7-ad92-cb6705cfa8b4,350.0801,63.161545,63,26.341877,52.04317,6.731216
b16700,750abda6-c7aa-4bed-ae15-3eb717807298,349.0141,62.570606,64,27.899523,50.230293,6.6490664
b16526,529bd251-b38d-451a-9bc5-d8d0f6a1a428,88.136696,62.459705,64,17.032066,101.71777,3.3523154
b16538,d364dd31-10ba-4eff-a8ce-2ad2a8c4719e,114.38292,69.238335,64,21.317394,106.1595,6.403728
b16547,bff0f146-61a2-46d7-a159-c76541c7c302,117.95696,58.94765,64,20.926674,129.9639,3.1539946
b16563,5c964863-f7db-4e24-99c1-a6882d6b02db,148.38017,57.012684,64,16.023092,64.989685,4.9186335
b16568,38b044e3-dc78-4306-83db-b12974e29cd6,153.53757,64.171165,64,13.627937,66.2398,4.9259562
b16576,a4551c3b-21f0-4218-b624-0d0d4339dcb2,175.829,55.996643,64,29.143343,91.41801,6.254311
b16606,6baf7989-4eb2-4bce-9317-3ff238d9fe22,201.48822,67.00319,64,20.478827,96.33608,5.081846
b16607,a177e6db-9d59-4fde-8bea-c2bebaf1d266,202.94798,57.436188,64,13.162234,109.755585,5.080733
b16671,fd2a4838-6a90-4361-8ef7-2e960ad5c2da,321.8658,79.35632,64,23.729921,92.167145,5.833472
b16674,0d828931-bb25-4939-b59e-8cbb59aab6bb,326.93402,68.53413,64,15.045314,74.467575,5.0483246
b16692,ad306499-dfd9-485d-9bb2-c3de7b385acd,135.14201,72.306465,64,14.794468,63.01974,6.923492
b16693,7a5a0535-1560-4731-9694-361ece708482,147.79425,74.71402,64,10.831488,73.85555,4.8942366
b16694,8766ffbb-8b5d-47da-beb4-6df8e3aeff77,157.88776,71.28345,64,7.7756405,61.389805,4.2884245
b16695,ca4cede4-f84c-4c2a-84dc-505be1e1859d,172.25552,73.183014,64,22.592186,75.42266,5.517821
b16722,acbbcff0-63d7-4fcb-85a6-1c253059dae2,73.393654,69.721954,65,18.12497,93.01731,6.3014517
b16764,d6ecab2c-7e42-4fe5-8336-3d5a68800a0b,134.53543,70.172844,65,15.01771,61.63078,6.496369
b16772,4f2e82e0-e7b0-4ded-8ed7-d42c7296ce78,162.02565,71.83394,65,42.501545,80.81168,4.7271576
b16799,c27556cd-8bb3-4da4-bfc9-f271d7b91d02,195.53047,73.31296,65,25.039434,92.8626,4.7882147
b16446,5e5653bf-2e74-447a-8dda-d16cd8dd124b,297.00592,68.51524,63,11.282187,113.49815,4.284116
b16662,b064b044-b579-4141-9a02-f34d90aca00c,297.514,68.81589,64,11.117083,110.16864,3.875659
b16877,e2246244-bdb2-45d8-80be-41b7500eda82,298.13443,67.035446,65,11.972052,107.67147,4.2500553
b17119,419fb1ac-608b-40e8-b1d4-186318c18b87,299.82043,67.545296,66,12.024796,106.09075,3.8871071
b16728,21889a45-5186-45e5-a8af-ab0429a12df2,82.47661,51.239372,65,17.278433,95.14709,5.4783792
b16955,5b88cebc-b9d1-4896-97ce-1c4356cfcae5,81.690834,51.471024,66,17.868242,94.8134,5.8828125
b16984,481f0b19-0046-4350-9aec-ecb1591ab24f,117.48712,56.862946,66,21.85386,128.26079,2.645324
b16997,b0740705-fa9f-45f4-96e2-87d31fe9351d,144.27924,72.30122,66,34.712784,80.77246,5.0998425
b17012,d6ca1eca-5833-4fbd-94b8-ccbbdb58d749,177.78976,69.49555,66,35.76323,88.88603,5.472209
b16757,31958889-df13-45df-9634-271251dd1c51,131.07472,52.935677,65,17.269348,87.983795,6.246441
b16992,91e042f9-3bf7-4fed-bb05-4a5f94cee0cd,131.28166,52.940247,66,17.952822,88.60407,5.6504793
b17241,8533ce5c-d6dd-4d65-b4ed-cd79758fade8,130.40561,54.00191,67,17.724592,89.09676,5.660658
b16769,d94fab2b-f6ae-4617-a543-29f84464c53e,147.23128,55.16834,65,15.950312,62.653458,4.9706297
b17003,1cfac550-c6ea-4f18-964e-4c7186afb226,147.74303,55.211876,66,15.709323,61.731823,4.942193
b17251,c2fa9efc-9126-4dc2-9be9-a52371442620,146.77315,56.29096,67,15.991694,63.682663,5.096462
b16854,ebf29bc0-c9f6-455d-9f6c-a4e06b8fab74,273.67358,74.752426,65,21.460094,96.0531,5.6563673
b17103,b640659c-d71f-4ba1-b32b-4860cd84fc4f,274.3181,75.1276,66,21.262259,98.18603,5.975689
b17361,5176ef0e-e938-48d4-b2d9-6fa73bb5f1ec,274.64108,76.3959,67,21.951988,97.9544,5.814707
b16895,eeddb9a6-75a0-47c5-aae5-32b23c870ac8,328.72302,66.0593,65,17.85182,86.73452,6.125541
b17138,ea251150-183d-4310-bb27-f46ad7c607a6,328.79123,66.20133,66,16.526297,75.81608,7.2323527
b17394,d7f1fa8e-1536-46fb-b997-2b39ff895a7e,329.2865,66.877686,67,16.613121,64.33755,6.433597
b16896,dc4fe48a-2aeb-441e-b571-168c9672aa34,329.5231,54.518616,65,20.883646,49.964645,5.621897
b17140,05625c5f-bf3e-40cf-83bb-ec43c7cbfd84,330.9463,53.867374,66,21.161596,42.72183,5.9008656
b17435,95053304-710f-40a3-8652-32ba6fcb2292,331.3728,54.282173,67,20.475912,43.99651,5.471127
b16925,f0f3157c-a490-420c-840c-fdf8ce987823,249.9036,71.687065,65,20.502275,118.809364,4.8430862
b17170,8301f88f-5f26-489d-969d-f7ebd2275ebd,250.79767,72.09781,66,20.948656,119.96372,4.7697487
b17432,6c6a907a-a265-4d05-bd55-f82fc5f4d5e1,250.46263,73.206894,67,20.64576,118.77348,4.831007
b17426,ccfe21cc-9d45-4fab-b536-7e0063c08bbb,112.52017,55.001156,67,12.591684,124.50846,4.7803345
b17428,0d8c1e31-5b3a-43b6-81b7-46a66a5eb447,133.74791,71.627266,67,14.85289,65.70566,6.5249376
b17429,2ae9038a-e3a4-4aaf-b6a9-2bbcefa6ca2e,145.91,73.91616,67,11.44641,77.36404,5.1448555
b16389,eef104db-1b28-4bac-bf62-a8f1da0fb06c,230.01248,76.0428,63,29.047264,93.16908,5.221905
b16617,65ea50d1-b9af-4abc-bb58-6ecfec348255,228.71051,76.09763,64,30.447428,93.43232,4.9437633
b16824,dc6d22d7-9ce3-47b3-8ec2-13b042d6f129,228.43903,74.12854,65,30.633484,92.41296,4.556472
b17062,50397c26-ea29-4a7a-acdb-e9a933dce291,228.94118,74.31869,66,31.551908,94.533844,5.59957
b17316,3c7cc106-6204-4d6b-82ef-5797ed0d1ef1,228.7783,75.66635,67,33.118458,94.000175,5.208863
b17570,e8a4e20a-f4fb-456e-9c3f-998e7cb84a95,229.43918,74.15891,68,34.262337,95.12423,4.714406
b17590,8b6857ba-700b-4d06-b942-0a35afea7c4f,262.73502,74.52671,68,46.319946,102.3656,4.4661174
b17678,cd4c7010-5c58-40a4-ba54-fff6cd37061f,137.63104,54.17302,68,34.030907,89.77551,4.3282285
b15978,bde7d8f3-37ed-4d41-a18a-fcef4195de86,221.95348,57.76501,61,16.848768,117.380394,3.9784896
b16171,f8bb2e2e-25cd-4d27-918f-94db1a9cd477,222.41533,56.371555,62,18.595959,117.06692,4.1454234
b16385,23e18ceb-a30e-4515-8095-41b3e8427403,222.60739,57.996536,63,17.43671,117.03896,4.798914
b16616,09867208-94f8-46dc-bdca-f3ab4dccc513,221.74936,58.536377,64,19.33757,116.45903,3.6830363
b16924,19bf0bbe-bc59-4fd2-b6c8-122eb6024238,221.58984,56.660454,65,18.265415,117.62931,3.3590326
b17059,302cc33a-7550-4974-bea1-241274d6442e,221.20837,56.61133,66,16.991001,116.63851,4.0031633
b17318,eedf6d95-9e69-4bc6-bff1-310c97c66661,221.81583,58.416862,67,18.84303,118.26371,3.8609374
b17572,ff1f5440-0a96-4ea3-b6b8-75f61d92fcb9,221.78409,56.987164,68,19.031422,117.15008,2.9099514
b17929,099fa552-3fc0-4d6f-a7f8-759e7e5b08ce,220.1262,55.89399,69,12.774144,113.94907,5.790533
b16838,903850bf-e8cb-4d4c-bb49-80d86c9affae,236.84691,56.36183,65,15.715614,118.072395,6.8061047
b17080,4e7fe384-e7a0-496e-ab83-879d58ee30c0,237.40909,56.591316,66,16.036198,116.56502,6.7188334
b17338,6b6652c9-3081-4f58-b45a-f4e34aff81f3,237.05206,57.782055,67,16.00699,115.13044,6.9806952
b17585,df8bb847-3304-4d1d-a9c5-aa1bf24b48d6,236.60269,56.23235,68,16.454208,116.56521,6.766146
b17850,ce8e9c71-5abc-4625-a9a5-22aaa8a7a2b2,237.2385,56.41176,69,15.924536,113.64528,7.0258846
b16845,28e7bc18-4bd8-472b-b305-cfdf2be21c22,256.2179,56.3882,65,17.403591,109.617516,4.6919017
b17095,b6384781-ff16-4520-8d9e-00ff2b04af44,256.69348,56.567974,66,16.971153,111.03347,4.509096
b17350,d32b0d2a-311e-4060-bbda-516be5d19e54,256.73752,57.896473,67,17.024145,112.11601,4.5906887
b17594,4bbd464b-17bc-4a7b-917d-93283dcb9ec7,256.40775,56.2206,68,16.96827,110.33032,4.5747056
b17862,bb0f74db-d7be-4306-a5d9-aa31d8a2d885,257.42838,56.46369,69,17.0157,112.50744,4.6207924
b16858,d23ab95f-201b-45bb-aa2c-58e3b2139322,279.48282,56.40687,65,22.816881,95.84673,5.4733734
b17107,fccafe44-4230-4d8c-adfc-de43232d15fd,280.0731,56.871864,66,22.743172,95.97605,5.3261323
b17365,921bebdb-6f66-402d-8101-df18de599bca,280.44608,58.168102,67,23.54643,98.11165,5.071358
b17609,f5f5e503-6a1b-4d30-aa2e-fe5cd9bbf446,280.64212,56.81763,68,24.11218,99.71416,5.3254914
b17872,42fee419-ec43-4ef9-a887-b64fabd1a9f4,281.69016,57.42326,69,24.993874,101.373314,5.3810596
b16860,9737d743-2f7c-486c-ad4e-ff3f6d9a85ee,279.44244,66.49275,65,19.88657,112.37888,5.148493
b17109,5802dee7-2653-490d-a3d5-d2de00d1c9d7,280.2077,66.82676,66,20.574265,113.997154,5.2786765
b17367,04a80695-cf34-4bc2-8238-0a51d317493d,280.34137,67.83202,67,21.371662,112.519066,4.787905
b17612,36f2cc89-ac04-4ca6-8cdf-41c6f3303742,280.50018,66.55824,68,21.802177,112.975655,5.006944
b17874,5a90e3b3-31d3-419e-a4de-94d8931e7ad0,281.47516,66.79805,69,22.123022,110.23167,5.0696645
b16888,1dbe3e09-d4f5-41ac-a8dd-3b35eff5c0ec,322.36282,77.39651,65,23.608028,94.79708,5.822593
b17129,b4b78d4b-86eb-4930-abf3-d5c449bb2d3b,323.09595,77.27351,66,23.267601,94.46228,6.2239065
b17391,d44a9a90-5736-4dbe-b827-ffa36b5749ae,322.91266,78.49361,67,22.137138,97.588356,6.130434
b17634,9fc4fe91-7c13-421f-bf49-830892c92b43,322.84607,77.0917,68,19.95223,94.677795,6.8964443
b17897,5f609e7c-8b77-43ec-96df-eed2d8b53b69,323.8412,77.63204,69,19.239384,94.09232,7.0821953
b16909,ac7e8d5b-56ca-4200-a546-610de2569076,345.67694,53.068638,65,29.650957,4.9461675,6.1910563
b17153,e2dec475-5216-42f2-86bf-db5f2161e4c5,346.00253,52.483658,66,28.810575,1.1765065,6.0518312
b17409,9922d6bd-01a7-4950-a301-39f46eb2a51a,345.6753,53.407204,67,29.017706,3.8297827,6.1907864
b17663,59af2da9-0ba5-4c11-a3b5-e15c64751746,345.68466,52.043247,68,29.139078,7.009253,6.346674
b17916,dc1030b3-98fc-4206-84f4-e0c2b0c0fb91,346.83066,52.209656,69,29.738008,8.285215,6.2223625
b17207,b1af93fa-d3b8-4a2f-9374-46206b4b42be,79.82241,52.456688,67,18.42728,95.26372,5.584914
b17461,0e63673c-b400-4f66-9293-66b3f43af8df,78.73944,51.09127,68,18.929018,94.13626,4.853664
b17709,9cdf13ab-190f-4fac-a49a-0dc28d89f036,77.35336,51.043888,69,19.908106,92.70065,5.358115
b17274,1fa624d4-ea9e-4beb-85ef-86634d6d0df9,187.35916,74.94763,67,12.720566,90,5.807976
b17530,24a68764-1faa-476e-968e-9342d15b669d,186.6764,73.500694,68,12.968608,88.93901,5.6673417
b17784,fb31b317-a108-486e-91c3-e11726a89c16,186.68022,73.59124,69,12.969086,90,5.507553
b17384,9986be76-e43c-4b03-992d-f20f010bb2df,301.1341,69.14514,67,11.597435,105.94534,3.77103
b17624,a6510f74-d462-4fc6-8edc-01bcd927c874,302.08813,67.85726,68,11.981284,102.109245,4.1239715
b17889,ce8c5298-c501-4ee5-8742-473cd6d6c03d,304.05063,68.199715,69,12.462424,101.903366,3.7580757
b17430,9a43664e-cde3-4a19-8537-ac5d597d6586,167.97246,73.2254,67,29.896385,85.77267,5.500204
b17512,bd14bdae-597e-460b-838f-ee69f8ad379f,167.49881,71.65668,68,29.107862,89.65863,5.4319882
b17764,addcc0b5-98ba-4997-8bae-863a94c054b8,167.87888,71.85423,69,30.080778,89.056305,5.2503157
b17501,34ca92d6-3d61-4587-83d3-92777fe8b016,138.04584,70.47861,68,24.312027,83.6227,5.996668
b17746,4ba266ed-6b22-4d7f-8926-59ae54b95688,137.74391,70.556625,69,23.882671,84.0008,6.0492373
b17650,b1a7d08c-ff92-4ba7-99c7-fd70b62275d9,330.14212,64.80424,68,16.018831,56.578533,5.80057
b17906,f4092717-c321-4ae7-99e2-7fafe1212de1,331.81525,64.496574,69,15.689234,52.12888,5.7555656
b17683,15a617f0-fff9-4440-a4a4-321b684ff8e0,332.24905,52.112797,68,20.092861,35.393776,6.133169
b17908,0ea77104-d8de-45d4-934a-4564fb4cf9bb,333.6635,51.025555,69,19.306566,26.45019,6.025963
b17754,3b4228f9-e9f6-47dd-bb39-28888555085b,145.85678,55.24044,69,16.002327,62.36865,5.0978622
b17828,d660c847-14c4-4094-bce7-6f7d3e5a2f36,220.23007,74.1472,69,15.116859,88.05934,6.292367
b17849,760865fa-2db5-40d8-93c4-08e6b773a7a6,238.55101,74.97152,69,17.207184,96.44915,5.285995
b17931,e0eb13d1-0da7-403d-b770-baa698d7655e,252.50197,72.368706,69,22.166725,115.486115,4.2826567
b17932,0a87a9f6-ac41-485d-94b9-2b8bb270e869,276.12488,74.79217,69,22.594694,99.14214,6.190661
b16806,9539a850-d32d-452c-86c0-fb2a0e2f84e9,201.37701,64.98763,65,20.886587,97.87614,5.2779255
b17037,075eb724-95e3-4936-8f23-2e0422b04118,201.40028,65.25314,66,20.968052,96.57791,4.7824607
b17289,6e29a0e7-bdcd-412a-b984-ecb453468947,201.1256,66.53822,67,20.851154,96.831436,4.8963475
b17552,07119688-b4e0-4b77-9b7d-a73ea585d998,200.8316,65.086685,68,21.168362,92.35705,5.1079607
b17808,db62a560-2c98-4623-afd3-3586511f80f1,201.38014,65.43811,69,21.038149,94.41621,3.563705
b18065,fca19783-710e-4da8-bcc7-3ee49ca1a719,201.67345,67.137184,70,21.900333,93.51445,4.1968737
b16878,89bfb373-0238-4ab2-8da9-027da869c871,299.5036,75.89233,65,12.943509,102.95971,5.803049
b17120,94e6c4c7-8559-4dd4-8fbc-f6846ec260d6,300.84982,76.042336,66,13.805183,103.13393,5.721905
b17381,75691396-e861-41ab-8a1e-f8c1a6c98eb9,301.0912,77.58768,67,13.995521,101.52272,5.9715033
b17623,9076c901-7c29-4cf6-b217-e1c85e3a2906,301.78186,76.018234,68,13.902784,100.88565,5.7417617
b17888,cc308cb9-a093-4a24-a68f-4b3183ddd313,302.82834,76.346306,69,14.027256,96.652885,4.6176014
b18143,9c26fd7b-3586-4355-933e-20083c1d47f4,303.3257,78.02687,70,13.861987,88.87315,5.0925403
b16880,1db69c3f-3abf-4b73-a752-a38ffd6ca22c,307.00354,57.736248,65,21.224754,80.133835,6.545108
b17121,f9596ff7-209e-4f0f-86db-c60a2cc780b4,307.96863,58.098545,66,21.143717,81.664566,6.7369437
b17434,d9f2d908-2cf4-43df-81f4-29372a083b21,309.1511,59.276573,67,22.946697,84.90623,5.2556686
b17682,d3cbc4c2-77c6-4c6b-b57d-aae0c9aae2ae,309.9815,57.93548,68,23.190292,83.630005,5.7699904
b17890,bd8ff38a-4e99-4de8-9af8-149d3eaa7af9,310.86237,58.44354,69,22.224468,79.26093,5.8492055
b18144,c9c3a366-39c4-404a-87f1-5f8f48ed5772,310.7694,59.45434,70,22.269758,86.08356,6.336481
b16926,43e8b52a-b30e-40c5-a239-b26d96046f1c,253.64832,65.48009,65,13.1151495,127.45639,6.411983
b17171,f35a33dd-c00d-4b13-8a27-f3fed7f1ef98,254.30385,65.417435,66,13.506653,125.89452,6.472677
b17433,3f71f0e1-c4e4-484b-81a1-9d06633be49c,254.01997,66.50728,67,13.320655,125.63019,6.441757
b17595,80ad0317-f6e6-4e26-8bab-e773747367c6,254.12366,64.95501,68,13.076886,123.07206,6.48306
b17863,58c6f269-6a9a-4188-a484-bb016c785677,254.92834,64.842514,69,13.455007,122.892845,6.2746673
b18115,9b86a298-2c5f-4b0a-82b9-95c07eb782f0,255.42424,65.89892,70,13.670729,116.453285,6.153046
b17044,f8a325f5-52d8-4499-aacb-fdb58e2a91f6,203.03206,74.16316,66,11.540692,94.39875,5.4388275
b17302,9af7faa3-b26a-47a8-8f49-2e0fcef47e5c,202.31305,75.07461,67,11.166639,94.84896,5.2003837
b17561,dd8e6444-89fd-4612-875a-65eebe8e1192,202.1904,73.80553,68,11.128179,99.517456,5.0961537
b17814,df45164e-2963-40a4-925a-6e40cfa4d701,202.55179,74.01747,69,11.307313,98.26832,5.4695296
b18070,a372e716-d69e-4501-904c-52619e02d5b2,203.42479,75.77574,70,11.766538,103.301544,5.0354443
b17488,e8ceda78-d782-467d-979d-c38e14ab3bfe,115.730484,56.41996,68,21.426357,126.19556,2.5126228
b17733,ad9efdd8-bd20-4b06-a7de-46ce61d97d1b,115.5177,56.51007,69,22.982187,125.33354,2.8068342
b17993,ad320c39-7d1e-4eaf-b252-b5071277907a,114.662994,57.87273,70,22.589626,122.403984,3.5142589
b18010,3131c4e5-22b1-481e-924b-e19ee952a066,137.32193,72.52036,70,23.510519,83.429474,5.7136307
b18036,d9eb94dd-fe43-4c69-8dc4-431e2e26741b,169.14635,63.905487,70,8.023682,90,3.6582057
b18079,e79766ef-96d2-499e-8ddc-231c36d941a6,231.50444,76.39502,70,35.571243,94.8644,5.331922
b18081,0b3d2979-1b3b-4e02-b0f1-f4ca918d1a98,221.43642,57.90366,70,13.003669,118.43997,4.9305744
b18116,c2440878-d521-4bcf-87c6-7e0769209e4d,259.21436,58.507843,70,17.907675,111.92054,4.5927916
b18129,7e14102d-2030-470a-9ffc-b5f0cd4e03db,282.88742,68.82956,70,21.731283,104.12105,4.232391
b18145,f58daf36-3610-49a6-9f3e-219a690a1c1d,307.89413,69.207054,70,11.955893,86.85714,3.6342359
b18152,5f685be0-20d8-4f87-87c1-3d6237fded5b,324.21347,79.71414,70,19.137512,98.41692,6.168459
b18155,8aeab923-91cc-4f9b-8cfc-5b6cd8f936db,322.65213,66.766495,70,10.026039,40.100906,2.8718286
b18167,308ea6a6-787c-4f63-93f1-75922eb5d3a4,333.15466,66.21481,70,16.576797,43.789444,5.5626116
b18194,6701ab69-93bc-4942-9ef6-ce68e4e0fde2,254.54556,74.27717,70,22.489395,114.392624,4.323924
b18195,6ccb0751-06f7-404c-b006-5d8f55bf7999,278.23984,76.929695,70,22.98332,100.40428,5.543347
b16775,06644d52-dd8d-482b-a812-f0266ad3341b,152.82187,62.090687,65,13.450138,65.956635,4.8984804
b17006,9adcd8cd-3d39-46c0-b53f-67cfab4aca56,153.34732,62.053486,66,14.138056,64.25933,5.3053827
b17256,177b1361-d485-4426-bfb9-38883e9376f6,152.67789,63.11903,67,14.67504,65.0951,5.5074525
b17509,d42528da-4179-4883-b43e-38e9df622fef,151.90355,61.678276,68,14.330021,65.15755,5.5898395
b17760,3f7f2df6-c12b-41f8-8046-b65bdf81e73b,151.88287,61.85428,69,13.976665,66.37084,4.9741855
b18018,c8707766-e56e-471a-8538-0afee21ad706,152.0662,63.35602,70,14.458042,66.03739,5.6554556
b18285,14fcc48a-75da-4adf-9e81-8c30b8e64266,152.16205,63.837006,71,13.993332,68.30465,5.97351
b16785,69f93dd3-a844-4cb9-8a3a-f1c213fb3110,175.49919,53.87567,65,29.928785,92.16512,6.860727
b17013,d7cb121d-dea9-48ac-a9f8-b0baf3cc1615,175.67622,54.216385,66,30.483217,91.88643,6.082794
b17261,3ef0d114-a28a-4a4f-b825-4e06cdc688ab,175.36418,55.37925,67,30.88666,91.39094,6.1201177
b17514,03aab71b-614f-427d-a200-ed9dbbdcc1cf,174.57486,53.970123,68,31.542446,93.42562,6.3259687
b17768,31f7e7a3-a3d6-4381-80fd-ee716ca47517,175.21019,54.034706,69,32.183613,93.53954,6.3935595
b18028,843f311d-bb85-419d-b367-634e78180ffb,175.35439,55.692436,70,32.134926,92.333755,6.46931
b18292,d4ed1012-6e03-4750-a741-10418250f2d3,176.21664,56.462353,71,32.824936,92.88778,6.105092
b16810,c5507ce7-e59c-4bcb-bca8-1ea112a0828d,202.65294,55.31889,65,12.942988,113.070496,4.6889224
b17042,086c8e49-00cc-421a-b000-70f5e0c01b5c,203.29088,55.65891,66,13.736422,112.32861,4.9371786
b17301,31b31006-7a25-4c60-bb01-15a62b6fc5b8,202.9094,56.89913,67,12.722234,111.03603,4.8674393
b17558,6cbe4432-af98-4350-a9fe-a6fbe75c4197,202.88336,55.438652,68,13.467255,109.29537,5.2885976
b17815,f850ebb7-6e4b-4e2e-8d50-19bb3b791d19,203.9645,55.62317,69,13.312623,110.52617,4.0979395
b18068,23c10d74-7ae1-492e-a5ac-8c17d7b3a8d0,204.53014,57.370712,70,14.243254,107.29227,4.8322363
b18338,5be1451b-1af2-4d8e-9e56-dd905b35a3ac,206.28394,57.512447,71,14.661727,102.66406,5.6504927
b18040,6c8bc8ac-1d2d-4887-a2e8-7dbf2aef1aff,177.74605,70.402855,70,10.498029,74.25438,5.340119
b18306,865f9d48-056d-479c-8a19-bfad0157fea0,178.8196,71.122154,71,10.769251,75.175896,5.500729
b18044,e253e5d5-5154-4906-8912-f1ac4c52faad,187.59898,75.807915,70,12.898267,89.882225,5.752701
b18312,a14f6780-d86b-4185-8e41-36324b6fda0a,189.34343,76.11841,71,13.526657,88.16993,5.6409297
b18096,72ff9def-7513-45e2-bd97-94ddd0fb58bd,237.86337,58.418297,70,15.984019,113.46543,6.6850758
b18452,4e4c3601-122b-46b1-80f1-503c363d0140,239.3163,59.15621,71,15.744155,118.64004,6.869739
b18180,65cf185f-60f8-44ff-869f-6e7109a3a356,348.3707,55.913834,70,31.297712,15.8934555,6.5824533
b18431,1ef54a85-bf49-44e7-9035-4e93c90edf5d,349.40707,57.211384,71,30.90505,21.29495,6.4355702
b18192,f60a2fb4-19ea-4d43-b339-b8da8ff9e1aa,164.0516,74.65067,70,14.177232,78.117455,5.8168416
b18448,1ba20329-18e5-4f25-9e91-339b0207c6b9,164.48235,75.27596,71,14.236806,79.14505,6.278522
b18279,b3df6620-5332-4de0-b35a-58f8f2b4fde3,144.43002,74.982605,71,10.257669,68.29256,5.0680547
b18333,c311e42a-5e11-42eb-9a89-9e893682aa2c,197.36133,67.30778,71,11.348836,82.14685,5.060618
